Div,Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePoint,AwayPoint,HomeDiff,AwayDiff,HomeRank,AwayRank,HomeGF,HomeGA,AwayGF,AwayGA
I1,06/12/15,2015-2016,Verona,Empoli,0.0,1.0,A,0.0,0.0,D,18.0,11.0,4.0,5.0,18.0,7.0,12.0,0.0,1.0,4.0,0.0,0.0,6,18,-14,-4,20,12,10,24,16,20
I1,12/12/15,2015-2016,Genoa,Bologna,0.0,1.0,A,0.0,0.0,D,19.0,10.0,4.0,2.0,13.0,19.0,10.0,7.0,0.0,2.0,1.0,1.0,16,16,-5,-5,16,15,15,20,16,21
I1,12/12/15,2015-2016,Palermo,Frosinone,4.0,1.0,H,2.0,1.0,H,20.0,15.0,6.0,3.0,18.0,16.0,6.0,4.0,2.0,3.0,0.0,0.0,15,14,-10,-12,17,18,13,23,14,26
I1,12/12/15,2015-2016,Udinese,Inter,0.0,4.0,A,0.0,2.0,A,22.0,13.0,7.0,7.0,12.0,15.0,9.0,2.0,3.0,3.0,0.0,0.0,18,33,-6,9,14,1,14,20,18,9
I1,13/12/15,2015-2016,Chievo,Atalanta,1.0,0.0,H,0.0,0.0,D,15.0,6.0,3.0,2.0,14.0,17.0,5.0,1.0,3.0,2.0,0.0,2.0,19,24,4,3,11,7,20,16,18,15
I1,13/12/15,2015-2016,Empoli,Carpi,3.0,0.0,H,0.0,0.0,D,13.0,14.0,4.0,4.0,7.0,13.0,2.0,4.0,0.0,2.0,0.0,0.0,21,10,-3,-14,11,19,17,20,13,27
I1,13/12/15,2015-2016,Juventus,Fiorentina,3.0,1.0,H,1.0,1.0,D,16.0,6.0,6.0,1.0,17.0,20.0,3.0,1.0,3.0,5.0,0.0,0.0,27,32,11,18,5,2,22,11,30,12
I1,13/12/15,2015-2016,Milan,Verona,1.0,1.0,D,0.0,0.0,D,17.0,11.0,6.0,2.0,11.0,16.0,9.0,7.0,3.0,6.0,1.0,0.0,24,6,1,-15,8,20,19,18,10,25
I1,13/12/15,2015-2016,Napoli,Roma,0.0,0.0,D,0.0,0.0,D,12.0,5.0,4.0,0.0,13.0,17.0,7.0,1.0,2.0,3.0,0.0,0.0,31,28,16,12,3,5,28,12,30,18
I1,14/12/15,2015-2016,Lazio,Sampdoria,1.0,1.0,D,0.0,0.0,D,14.0,10.0,2.0,4.0,16.0,15.0,7.0,0.0,2.0,4.0,0.0,0.0,19,16,-7,-4,13,16,17,24,21,25
I1,19/12/15,2015-2016,Bologna,Empoli,2.0,3.0,A,2.0,2.0,D,13.0,18.0,4.0,7.0,17.0,15.0,9.0,6.0,2.0,4.0,0.0,0.0,19,24,-4,0,13,9,17,21,20,20
I1,20/12/15,2015-2016,Atalanta,Napoli,1.0,3.0,A,0.0,0.0,D,16.0,16.0,5.0,5.0,13.0,15.0,7.0,4.0,1.0,1.0,1.0,1.0,24,32,2,16,9,3,18,16,28,12
I1,20/12/15,2015-2016,Carpi,Juventus,2.0,3.0,A,1.0,2.0,A,11.0,10.0,3.0,6.0,16.0,15.0,3.0,3.0,1.0,0.0,0.0,0.0,10,30,-17,13,19,4,13,30,25,12
I1,20/12/15,2015-2016,Fiorentina,Chievo,2.0,0.0,H,2.0,0.0,H,13.0,6.0,8.0,0.0,19.0,14.0,7.0,2.0,1.0,2.0,0.0,0.0,32,22,16,5,4,10,31,15,21,16
I1,20/12/15,2015-2016,Frosinone,Milan,2.0,4.0,A,1.0,0.0,H,15.0,23.0,5.0,10.0,14.0,11.0,2.0,11.0,5.0,3.0,0.0,0.0,14,25,-15,1,18,8,15,30,20,19
I1,20/12/15,2015-2016,Inter,Lazio,1.0,2.0,A,0.0,1.0,A,7.0,7.0,1.0,3.0,16.0,25.0,5.0,4.0,1.0,2.0,1.0,1.0,36,20,13,-7,1,12,22,9,18,25
I1,20/12/15,2015-2016,Roma,Genoa,2.0,0.0,H,1.0,0.0,H,7.0,12.0,3.0,4.0,13.0,5.0,5.0,8.0,3.0,1.0,1.0,0.0,29,16,12,-6,5,17,30,18,15,21
I1,20/12/15,2015-2016,Sampdoria,Palermo,2.0,0.0,H,0.0,0.0,D,16.0,11.0,6.0,5.0,12.0,25.0,6.0,3.0,2.0,4.0,0.0,0.0,17,18,-4,-7,16,14,22,26,17,24
I1,20/12/15,2015-2016,Torino,Udinese,0.0,1.0,A,0.0,1.0,A,10.0,12.0,1.0,6.0,22.0,16.0,7.0,7.0,2.0,1.0,0.0,1.0,22,18,2,-10,12,16,21,19,14,24
I1,20/12/15,2015-2016,Verona,Sassuolo,1.0,1.0,D,1.0,1.0,D,10.0,16.0,6.0,5.0,15.0,14.0,6.0,8.0,2.0,1.0,0.0,0.0,7,26,-15,5,20,8,11,26,19,14
I1,05/01/16,2015-2016,Genoa,Sampdoria,2.0,3.0,A,0.0,2.0,A,18.0,11.0,10.0,5.0,18.0,16.0,12.0,5.0,6.0,1.0,0.0,0.0,16,20,-8,-2,17,14,15,23,24,26
I1,06/01/16,2015-2016,Chievo,Roma,3.0,3.0,D,1.0,2.0,A,12.0,14.0,6.0,5.0,12.0,13.0,8.0,2.0,3.0,2.0,0.0,0.0,22,32,3,14,12,5,21,18,32,18
I1,06/01/16,2015-2016,Empoli,Inter,0.0,1.0,A,0.0,1.0,A,16.0,14.0,4.0,3.0,9.0,10.0,8.0,5.0,2.0,2.0,0.0,0.0,27,36,1,12,8,1,23,22,23,11
I1,06/01/16,2015-2016,Juventus,Verona,3.0,0.0,H,2.0,0.0,H,15.0,7.0,6.0,1.0,17.0,11.0,9.0,3.0,3.0,2.0,0.0,0.0,33,8,14,-15,5,20,28,14,12,27
I1,06/01/16,2015-2016,Lazio,Carpi,0.0,0.0,D,0.0,0.0,D,15.0,5.0,0.0,2.0,12.0,9.0,9.0,7.0,2.0,1.0,0.0,0.0,23,10,-6,-18,12,19,20,26,15,33
I1,06/01/16,2015-2016,Milan,Bologna,0.0,1.0,A,0.0,0.0,D,17.0,7.0,4.0,3.0,16.0,12.0,10.0,0.0,6.0,5.0,0.0,0.0,28,19,3,-5,6,15,24,21,19,24
I1,06/01/16,2015-2016,Napoli,Torino,2.0,1.0,H,2.0,1.0,H,17.0,9.0,8.0,4.0,12.0,21.0,7.0,5.0,2.0,4.0,0.0,0.0,35,22,18,1,4,13,31,13,21,20
I1,06/01/16,2015-2016,Palermo,Fiorentina,1.0,3.0,A,0.0,2.0,A,11.0,11.0,3.0,5.0,23.0,16.0,4.0,3.0,3.0,3.0,0.0,0.0,18,35,-9,18,16,4,17,26,33,15
I1,06/01/16,2015-2016,Sassuolo,Frosinone,2.0,2.0,D,1.0,2.0,A,30.0,5.0,3.0,2.0,14.0,21.0,8.0,1.0,1.0,2.0,1.0,0.0,27,14,5,-17,7,18,20,15,17,34
I1,06/01/16,2015-2016,Udinese,Atalanta,2.0,1.0,H,2.0,0.0,H,18.0,22.0,6.0,7.0,18.0,18.0,4.0,5.0,3.0,3.0,0.0,0.0,21,24,-9,0,15,9,15,24,19,19
I1,09/01/16,2015-2016,Carpi,Udinese,2.0,1.0,H,1.0,0.0,H,13.0,10.0,6.0,5.0,17.0,10.0,6.0,5.0,1.0,1.0,0.0,0.0,11,24,-18,-8,19,11,15,33,17,25
I1,09/01/16,2015-2016,Fiorentina,Lazio,1.0,3.0,A,0.0,1.0,A,17.0,10.0,7.0,6.0,15.0,23.0,6.0,2.0,3.0,4.0,0.0,0.0,38,24,20,-6,2,10,36,16,20,26
I1,09/01/16,2015-2016,Roma,Milan,1.0,1.0,D,1.0,0.0,H,12.0,17.0,5.0,6.0,9.0,15.0,4.0,8.0,3.0,3.0,0.0,0.0,33,28,14,2,5,7,35,21,24,22
I1,10/01/16,2015-2016,Atalanta,Genoa,0.0,2.0,A,0.0,0.0,D,14.0,12.0,0.0,2.0,14.0,18.0,4.0,5.0,2.0,2.0,0.0,0.0,24,16,-1,-9,10,17,20,21,17,26
I1,10/01/16,2015-2016,Bologna,Chievo,0.0,1.0,A,0.0,0.0,D,16.0,8.0,2.0,2.0,20.0,16.0,5.0,4.0,2.0,2.0,0.0,0.0,22,23,-4,3,15,12,20,24,24,21
I1,10/01/16,2015-2016,Frosinone,Napoli,1.0,5.0,A,0.0,2.0,A,9.0,24.0,3.0,10.0,12.0,10.0,3.0,9.0,2.0,1.0,0.0,0.0,15,38,-17,19,18,2,19,36,33,14
I1,10/01/16,2015-2016,Inter,Sassuolo,0.0,1.0,A,0.0,0.0,D,21.0,15.0,6.0,6.0,16.0,19.0,9.0,7.0,3.0,3.0,0.0,0.0,39,28,13,5,2,7,24,11,22,17
I1,10/01/16,2015-2016,Sampdoria,Juventus,1.0,2.0,A,0.0,1.0,A,9.0,13.0,2.0,5.0,18.0,16.0,5.0,8.0,2.0,4.0,1.0,0.0,23,36,-1,17,13,4,27,28,31,14
I1,10/01/16,2015-2016,Torino,Empoli,0.0,1.0,A,0.0,0.0,D,19.0,11.0,6.0,4.0,21.0,22.0,7.0,1.0,3.0,6.0,0.0,0.0,22,27,0,0,14,8,22,22,23,23
I1,10/01/16,2015-2016,Verona,Palermo,0.0,1.0,A,0.0,1.0,A,30.0,9.0,7.0,2.0,16.0,25.0,10.0,3.0,2.0,4.0,0.0,0.0,8,18,-18,-11,20,17,12,30,18,29
I1,16/01/16,2015-2016,Atalanta,Inter,1.0,1.0,D,1.0,1.0,D,19.0,13.0,5.0,2.0,14.0,19.0,8.0,8.0,4.0,5.0,0.0,0.0,24,39,-3,12,11,3,20,23,24,12
I1,16/01/16,2015-2016,Napoli,Sassuolo,3.0,1.0,H,2.0,1.0,H,20.0,9.0,6.0,3.0,10.0,18.0,3.0,5.0,0.0,1.0,0.0,0.0,41,31,23,6,1,6,38,15,23,17
I1,16/01/16,2015-2016,Torino,Frosinone,4.0,2.0,H,3.0,1.0,H,21.0,18.0,9.0,5.0,14.0,14.0,6.0,7.0,1.0,1.0,0.0,0.0,22,15,-1,-21,14,18,22,23,20,41
I1,17/01/16,2015-2016,Bologna,Lazio,2.0,2.0,D,2.0,0.0,H,8.0,9.0,3.0,3.0,16.0,17.0,2.0,7.0,1.0,2.0,1.0,0.0,22,27,-5,-4,15,9,20,25,23,27
I1,17/01/16,2015-2016,Carpi,Sampdoria,2.0,1.0,H,1.0,1.0,D,9.0,12.0,5.0,4.0,23.0,15.0,2.0,4.0,1.0,1.0,1.0,0.0,14,23,-17,-2,19,14,17,34,28,30
I1,17/01/16,2015-2016,Chievo,Empoli,1.0,1.0,D,1.0,0.0,H,15.0,14.0,5.0,5.0,18.0,13.0,3.0,6.0,3.0,3.0,0.0,0.0,26,30,4,1,10,7,25,21,24,23
I1,17/01/16,2015-2016,Genoa,Palermo,4.0,0.0,H,1.0,0.0,H,18.0,11.0,10.0,3.0,14.0,20.0,1.0,2.0,2.0,2.0,0.0,1.0,19,21,-7,-10,17,16,19,26,19,29
I1,17/01/16,2015-2016,Milan,Fiorentina,2.0,0.0,H,1.0,0.0,H,4.0,14.0,3.0,1.0,20.0,19.0,4.0,10.0,2.0,4.0,0.0,0.0,29,38,2,18,8,4,25,23,37,19
I1,17/01/16,2015-2016,Roma,Verona,1.0,1.0,D,1.0,0.0,H,16.0,10.0,4.0,3.0,14.0,16.0,8.0,2.0,0.0,2.0,0.0,0.0,34,8,14,-19,5,20,36,22,12,31
I1,17/01/16,2015-2016,Udinese,Juventus,0.0,4.0,A,0.0,4.0,A,8.0,13.0,3.0,8.0,10.0,16.0,3.0,4.0,1.0,1.0,1.0,0.0,24,39,-9,18,13,3,18,27,33,15
I1,20/01/16,2015-2016,Sassuolo,Torino,1.0,1.0,D,1.0,1.0,D,13.0,8.0,3.0,5.0,12.0,11.0,8.0,5.0,2.0,4.0,0.0,0.0,31,25,4,1,7,11,24,20,26,25
I1,23/01/16,2015-2016,Empoli,Milan,2.0,2.0,D,1.0,1.0,D,15.0,10.0,6.0,5.0,12.0,22.0,2.0,3.0,2.0,4.0,0.0,0.0,31,32,1,4,8,6,25,24,27,23
I1,23/01/16,2015-2016,Frosinone,Atalanta,0.0,0.0,D,0.0,0.0,D,11.0,16.0,1.0,3.0,15.0,19.0,5.0,1.0,2.0,1.0,0.0,0.0,15,25,-23,-3,19,12,22,45,21,24
I1,24/01/16,2015-2016,Fiorentina,Torino,2.0,0.0,H,1.0,0.0,H,13.0,10.0,2.0,2.0,13.0,25.0,3.0,8.0,1.0,4.0,0.0,0.0,38,26,16,1,4,11,37,21,27,26
I1,24/01/16,2015-2016,Inter,Carpi,1.0,1.0,D,1.0,0.0,H,18.0,12.0,7.0,4.0,8.0,17.0,7.0,6.0,3.0,3.0,0.0,1.0,40,17,12,-16,4,18,25,13,19,35
I1,24/01/16,2015-2016,Juventus,Roma,1.0,0.0,H,0.0,0.0,D,15.0,6.0,7.0,1.0,9.0,16.0,1.0,2.0,2.0,4.0,0.0,0.0,42,35,22,14,2,5,37,15,37,23
I1,24/01/16,2015-2016,Lazio,Chievo,4.0,1.0,H,0.0,1.0,A,24.0,7.0,7.0,5.0,13.0,8.0,8.0,5.0,2.0,0.0,1.0,1.0,28,27,-4,4,9,10,25,29,26,22
I1,24/01/16,2015-2016,Palermo,Udinese,4.0,1.0,H,1.0,0.0,H,16.0,20.0,8.0,9.0,9.0,6.0,7.0,7.0,2.0,3.0,0.0,0.0,21,24,-14,-13,17,13,19,33,18,31
I1,24/01/16,2015-2016,Sampdoria,Napoli,2.0,4.0,A,1.0,2.0,A,8.0,23.0,4.0,9.0,14.0,12.0,7.0,3.0,1.0,1.0,1.0,0.0,23,44,-3,25,15,2,29,32,41,16
I1,24/01/16,2015-2016,Sassuolo,Bologna,0.0,2.0,A,0.0,0.0,D,13.0,16.0,2.0,7.0,9.0,15.0,4.0,5.0,0.0,2.0,1.0,0.0,32,23,4,-5,7,16,25,21,22,27
I1,24/01/16,2015-2016,Verona,Genoa,1.0,1.0,D,1.0,1.0,D,17.0,10.0,9.0,2.0,19.0,20.0,3.0,3.0,2.0,2.0,0.0,0.0,9,22,-19,-3,20,17,13,32,23,26
I1,30/01/16,2015-2016,Atalanta,Sassuolo,1.0,1.0,D,1.0,1.0,D,6.0,9.0,5.0,1.0,24.0,17.0,3.0,5.0,2.0,4.0,0.0,0.0,26,32,-3,2,13,7,21,24,25,23
I1,30/01/16,2015-2016,Carpi,Palermo,1.0,1.0,D,0.0,1.0,A,13.0,5.0,1.0,1.0,22.0,13.0,7.0,4.0,2.0,3.0,0.0,0.0,18,24,-16,-11,18,14,20,36,23,34
I1,30/01/16,2015-2016,Roma,Frosinone,3.0,1.0,H,1.0,1.0,D,22.0,13.0,6.0,3.0,17.0,13.0,11.0,8.0,1.0,2.0,0.0,0.0,35,16,13,-23,5,19,37,24,22,45
I1,31/01/16,2015-2016,Bologna,Sampdoria,3.0,2.0,H,2.0,0.0,H,7.0,14.0,5.0,6.0,13.0,14.0,3.0,4.0,3.0,5.0,0.0,0.0,26,23,-3,-5,13,17,24,27,31,36
I1,31/01/16,2015-2016,Chievo,Juventus,0.0,4.0,A,0.0,2.0,A,6.0,30.0,2.0,10.0,12.0,7.0,0.0,4.0,3.0,2.0,0.0,0.0,27,45,1,23,11,2,27,26,38,15
I1,31/01/16,2015-2016,Genoa,Fiorentina,0.0,0.0,D,0.0,0.0,D,11.0,11.0,2.0,3.0,13.0,15.0,7.0,6.0,2.0,3.0,0.0,0.0,23,41,-3,18,16,3,24,27,39,21
I1,31/01/16,2015-2016,Milan,Inter,3.0,0.0,H,1.0,0.0,H,14.0,12.0,5.0,3.0,18.0,16.0,5.0,6.0,3.0,1.0,0.0,0.0,33,41,4,12,6,4,29,25,26,14
I1,31/01/16,2015-2016,Napoli,Empoli,5.0,1.0,H,2.0,1.0,H,20.0,7.0,6.0,2.0,11.0,15.0,4.0,3.0,3.0,3.0,0.0,0.0,47,32,27,1,2,8,45,18,27,26
I1,31/01/16,2015-2016,Torino,Verona,0.0,0.0,D,0.0,0.0,D,16.0,10.0,6.0,3.0,13.0,18.0,5.0,2.0,0.0,4.0,0.0,0.0,26,10,-1,-19,13,20,27,28,14,33
I1,31/01/16,2015-2016,Udinese,Lazio,0.0,0.0,D,0.0,0.0,D,11.0,17.0,1.0,1.0,8.0,19.0,5.0,5.0,2.0,4.0,1.0,1.0,24,31,-16,-1,16,9,19,35,29,30
I1,02/02/16,2015-2016,Sassuolo,Roma,0.0,2.0,A,0.0,1.0,A,17.0,13.0,6.0,5.0,12.0,15.0,8.0,7.0,1.0,2.0,0.0,1.0,33,38,2,15,7,5,26,24,40,25
I1,03/02/16,2015-2016,Empoli,Udinese,1.0,1.0,D,0.0,1.0,A,19.0,5.0,4.0,2.0,11.0,27.0,7.0,3.0,3.0,6.0,0.0,0.0,32,25,-3,-16,9,15,28,31,19,35
I1,03/02/16,2015-2016,Fiorentina,Carpi,2.0,1.0,H,1.0,0.0,H,11.0,7.0,5.0,2.0,11.0,22.0,10.0,3.0,5.0,3.0,0.0,0.0,42,19,18,-16,3,18,39,21,21,37
I1,03/02/16,2015-2016,Frosinone,Bologna,1.0,0.0,H,0.0,0.0,D,20.0,15.0,7.0,3.0,16.0,15.0,7.0,4.0,2.0,4.0,0.0,1.0,16,29,-25,-2,19,10,23,48,27,29
I1,03/02/16,2015-2016,Inter,Chievo,1.0,0.0,H,0.0,0.0,D,24.0,6.0,8.0,0.0,17.0,20.0,11.0,1.0,3.0,5.0,0.0,0.0,41,27,9,-3,5,12,26,17,27,30
I1,03/02/16,2015-2016,Juventus,Genoa,1.0,0.0,H,1.0,0.0,H,11.0,7.0,2.0,2.0,14.0,30.0,3.0,0.0,1.0,3.0,1.0,0.0,48,24,27,-3,2,16,42,15,24,27
I1,03/02/16,2015-2016,Lazio,Napoli,0.0,2.0,A,0.0,2.0,A,8.0,10.0,0.0,5.0,17.0,13.0,4.0,3.0,4.0,2.0,0.0,0.0,32,50,-1,31,9,2,29,30,50,19
I1,03/02/16,2015-2016,Palermo,Milan,0.0,2.0,A,0.0,2.0,A,12.0,16.0,2.0,8.0,16.0,15.0,6.0,6.0,3.0,0.0,0.0,0.0,25,36,-11,7,15,6,24,35,32,25
I1,03/02/16,2015-2016,Sampdoria,Torino,2.0,2.0,D,0.0,0.0,D,9.0,14.0,4.0,6.0,12.0,21.0,2.0,6.0,3.0,3.0,0.0,0.0,23,27,-6,-1,17,11,33,39,27,28
I1,03/02/16,2015-2016,Verona,Atalanta,2.0,1.0,H,1.0,1.0,D,13.0,18.0,5.0,4.0,21.0,18.0,7.0,5.0,2.0,3.0,0.0,1.0,11,27,-19,-3,20,12,14,33,22,25
I1,06/02/16,2015-2016,Bologna,Fiorentina,1.0,1.0,D,0.0,0.0,D,12.0,12.0,6.0,2.0,13.0,10.0,8.0,4.0,2.0,2.0,0.0,1.0,29,45,-3,19,10,3,27,30,41,22
I1,06/02/16,2015-2016,Genoa,Lazio,0.0,0.0,D,0.0,0.0,D,4.0,10.0,1.0,2.0,12.0,18.0,2.0,9.0,3.0,3.0,0.0,0.0,24,32,-4,-3,16,9,24,28,29,32
I1,07/02/16,2015-2016,Atalanta,Empoli,0.0,0.0,D,0.0,0.0,D,11.0,9.0,2.0,3.0,19.0,14.0,5.0,3.0,3.0,4.0,0.0,0.0,27,33,-4,-3,13,8,23,27,29,32
I1,07/02/16,2015-2016,Frosinone,Juventus,0.0,2.0,A,0.0,0.0,D,5.0,25.0,0.0,9.0,23.0,15.0,2.0,6.0,3.0,1.0,0.0,0.0,19,51,-24,28,19,2,24,48,43,15
I1,07/02/16,2015-2016,Milan,Udinese,1.0,1.0,D,0.0,1.0,A,22.0,9.0,5.0,5.0,14.0,14.0,9.0,0.0,1.0,3.0,0.0,0.0,39,26,9,-16,6,14,34,25,20,36
I1,07/02/16,2015-2016,Napoli,Carpi,1.0,0.0,H,0.0,0.0,D,22.0,2.0,7.0,0.0,9.0,13.0,13.0,1.0,1.0,4.0,0.0,1.0,53,19,33,-17,2,18,52,19,22,39
I1,07/02/16,2015-2016,Roma,Sampdoria,2.0,1.0,H,1.0,0.0,H,13.0,10.0,4.0,4.0,12.0,12.0,4.0,5.0,2.0,3.0,0.0,0.0,41,24,17,-6,5,17,42,25,35,41
I1,07/02/16,2015-2016,Sassuolo,Palermo,2.0,2.0,D,1.0,1.0,D,23.0,7.0,6.0,2.0,21.0,23.0,7.0,3.0,3.0,0.0,0.0,1.0,33,25,0,-13,8,16,26,26,24,37
I1,07/02/16,2015-2016,Torino,Chievo,1.0,2.0,A,1.0,1.0,D,12.0,8.0,4.0,3.0,25.0,18.0,6.0,2.0,3.0,3.0,0.0,0.0,28,27,-1,-4,11,13,29,30,27,31
I1,07/02/16,2015-2016,Verona,Inter,3.0,3.0,D,2.0,1.0,H,10.0,15.0,4.0,7.0,20.0,12.0,7.0,10.0,3.0,2.0,0.0,0.0,14,44,-18,10,20,5,16,34,27,17
I1,11/02/16,2015-2016,Lazio,Verona,5.0,2.0,H,1.0,0.0,H,18.0,8.0,7.0,4.0,8.0,8.0,9.0,3.0,1.0,0.0,0.0,0.0,33,15,-3,-18,9,20,29,32,19,37
I1,12/02/16,2015-2016,Carpi,Roma,1.0,3.0,A,0.0,0.0,D,7.0,19.0,2.0,6.0,14.0,8.0,4.0,6.0,5.0,0.0,0.0,0.0,19,44,-18,18,18,5,22,40,44,26
I1,13/02/16,2015-2016,Chievo,Sassuolo,1.0,1.0,D,1.0,1.0,D,11.0,16.0,4.0,2.0,16.0,14.0,5.0,7.0,3.0,2.0,0.0,0.0,30,34,-3,0,10,8,29,32,28,28
I1,13/02/16,2015-2016,Empoli,Frosinone,1.0,2.0,A,0.0,1.0,A,29.0,10.0,6.0,2.0,11.0,25.0,16.0,1.0,2.0,6.0,0.0,0.0,34,19,-3,-26,9,19,29,32,24,50
I1,13/02/16,2015-2016,Juventus,Napoli,1.0,0.0,H,0.0,0.0,D,13.0,7.0,4.0,1.0,10.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0,54,56,30,34,2,1,45,15,53,19
I1,14/02/16,2015-2016,Fiorentina,Inter,2.0,1.0,H,0.0,1.0,A,13.0,6.0,8.0,1.0,13.0,14.0,7.0,4.0,2.0,5.0,1.0,2.0,46,45,19,10,4,5,42,23,30,20
I1,14/02/16,2015-2016,Milan,Genoa,2.0,1.0,H,1.0,0.0,H,14.0,7.0,6.0,2.0,14.0,15.0,5.0,3.0,1.0,1.0,0.0,0.0,40,25,9,-4,6,16,35,26,24,28
I1,14/02/16,2015-2016,Palermo,Torino,1.0,3.0,A,1.0,2.0,A,18.0,20.0,5.0,8.0,12.0,22.0,9.0,3.0,1.0,2.0,0.0,0.0,26,28,-13,-2,15,12,26,39,30,32
I1,14/02/16,2015-2016,Sampdoria,Atalanta,0.0,0.0,D,0.0,0.0,D,10.0,9.0,2.0,2.0,10.0,15.0,7.0,6.0,2.0,4.0,0.0,0.0,24,28,-7,-4,17,13,36,43,23,27
I1,14/02/16,2015-2016,Udinese,Bologna,0.0,1.0,A,0.0,0.0,D,10.0,11.0,2.0,2.0,15.0,11.0,8.0,6.0,0.0,1.0,0.0,0.0,27,30,-16,-3,14,12,21,37,28,31
I1,19/02/16,2015-2016,Bologna,Juventus,0.0,0.0,D,0.0,0.0,D,8.0,10.0,1.0,0.0,15.0,11.0,1.0,8.0,2.0,2.0,0.0,0.0,33,57,-2,31,10,1,29,31,46,15
I1,20/02/16,2015-2016,Inter,Sampdoria,3.0,1.0,H,1.0,0.0,H,6.0,19.0,3.0,3.0,16.0,11.0,7.0,7.0,3.0,2.0,0.0,0.0,45,25,9,-7,5,17,31,22,36,43
I1,20/02/16,2015-2016,Verona,Chievo,3.0,1.0,H,1.0,0.0,H,20.0,14.0,8.0,2.0,13.0,21.0,8.0,3.0,1.0,3.0,1.0,1.0,15,31,-21,-3,20,12,21,42,30,33
I1,21/02/16,2015-2016,Atalanta,Fiorentina,2.0,3.0,A,0.0,0.0,D,13.0,15.0,5.0,8.0,13.0,13.0,4.0,2.0,3.0,2.0,1.0,0.0,29,49,-4,20,13,3,23,27,44,24
I1,21/02/16,2015-2016,Frosinone,Lazio,0.0,0.0,D,0.0,0.0,D,8.0,18.0,1.0,2.0,13.0,12.0,6.0,6.0,2.0,0.0,0.0,0.0,22,36,-25,0,18,7,26,51,34,34
I1,21/02/16,2015-2016,Genoa,Udinese,2.0,1.0,H,0.0,1.0,A,21.0,13.0,8.0,6.0,14.0,13.0,3.0,3.0,3.0,3.0,0.0,0.0,25,27,-5,-17,16,14,25,30,21,38
I1,21/02/16,2015-2016,Roma,Palermo,5.0,0.0,H,1.0,0.0,H,25.0,4.0,5.0,1.0,17.0,10.0,6.0,3.0,0.0,1.0,0.0,0.0,47,26,20,-15,5,16,47,27,27,42
I1,21/02/16,2015-2016,Sassuolo,Empoli,3.0,2.0,H,1.0,1.0,D,13.0,10.0,7.0,4.0,17.0,13.0,8.0,5.0,1.0,1.0,1.0,1.0,35,34,0,-4,8,10,29,29,30,34
I1,21/02/16,2015-2016,Torino,Carpi,0.0,0.0,D,0.0,0.0,D,11.0,5.0,4.0,0.0,22.0,22.0,5.0,3.0,4.0,4.0,0.0,0.0,31,19,0,-20,11,19,33,33,23,43
I1,22/02/16,2015-2016,Napoli,Milan,1.0,1.0,D,1.0,1.0,D,19.0,7.0,4.0,2.0,12.0,14.0,6.0,3.0,0.0,2.0,0.0,0.0,56,43,33,10,2,6,53,20,37,27
I1,27/02/16,2015-2016,Empoli,Roma,1.0,3.0,A,1.0,2.0,A,8.0,15.0,3.0,6.0,12.0,15.0,4.0,4.0,1.0,2.0,1.0,0.0,34,50,-5,25,10,4,32,37,52,27
I1,27/02/16,2015-2016,Milan,Torino,1.0,0.0,H,1.0,0.0,H,19.0,11.0,3.0,4.0,9.0,12.0,5.0,6.0,2.0,1.0,0.0,0.0,44,32,10,0,6,11,38,28,33,33
I1,28/02/16,2015-2016,Carpi,Atalanta,1.0,1.0,D,0.0,0.0,D,10.0,12.0,4.0,5.0,26.0,25.0,6.0,2.0,3.0,3.0,0.0,0.0,20,29,-20,-5,19,13,23,43,25,30
I1,28/02/16,2015-2016,Chievo,Genoa,1.0,0.0,H,0.0,0.0,D,16.0,11.0,6.0,4.0,9.0,16.0,5.0,7.0,2.0,3.0,0.0,0.0,31,28,-5,-4,12,14,31,36,27,31
I1,28/02/16,2015-2016,Juventus,Inter,2.0,0.0,H,0.0,0.0,D,9.0,8.0,6.0,3.0,12.0,17.0,3.0,3.0,3.0,1.0,0.0,0.0,58,48,31,11,1,5,46,15,34,23
I1,28/02/16,2015-2016,Palermo,Bologna,0.0,0.0,D,0.0,0.0,D,7.0,17.0,4.0,5.0,15.0,12.0,7.0,4.0,3.0,1.0,0.0,0.0,26,34,-20,-2,16,9,27,47,29,31
I1,28/02/16,2015-2016,Sampdoria,Frosinone,2.0,0.0,H,1.0,0.0,H,25.0,15.0,6.0,1.0,15.0,16.0,12.0,10.0,5.0,2.0,0.0,0.0,25,23,-9,-25,17,18,37,46,26,51
I1,28/02/16,2015-2016,Udinese,Verona,2.0,0.0,H,1.0,0.0,H,13.0,10.0,4.0,2.0,15.0,18.0,7.0,4.0,1.0,3.0,0.0,0.0,27,18,-18,-19,16,20,22,40,24,43
I1,29/02/16,2015-2016,Fiorentina,Napoli,1.0,1.0,D,1.0,1.0,D,11.0,6.0,1.0,5.0,8.0,16.0,5.0,3.0,0.0,1.0,0.0,0.0,52,57,21,33,4,2,47,26,54,21
I1,29/02/16,2015-2016,Lazio,Sassuolo,0.0,2.0,A,0.0,1.0,A,15.0,8.0,3.0,6.0,15.0,20.0,6.0,3.0,1.0,2.0,0.0,0.0,37,38,0,1,8,7,34,34,32,31
